Data da Coleta,Amostra,Motivo,Município,Sistema,Chuva nas Últimas 48h,Cloro Residual Livre (mg/L),Turbidez (uT),Cor Aparente (uH),pH,Coliformes Totais,E. Coli,Fluoretação
9 de fev. de 2026,260807000010,Rotina,Igaci,SAA DE ARAPIRACAA,Sim,,0.72,,,Presente,Presente,Não
9 de fev. de 2026,260915000024,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Sim,1.5,1.5,,,Ausente,Ausente,Não
9 de fev. de 2026,260915000025,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Sim,1.5,2.61,,,Ausente,Ausente,Não
9 de fev. de 2026,260133000027,Rotina,Marechal Deodoro,SAA DE MARECHAL DEODORO RESIDENCIAL LAGOS DO FRANCES,Sim,0.66,0.85,0,,Ausente,Ausente,Não
9 de fev. de 2026,260807000007,Rotina,Igaci,SAC DE IGACI FONTE GRANDE,Sim,,46.6,,,Presente,Presente,Não
9 de fev. de 2026,260921000015,Rotina,Carneiros,SAC DE CARNEIROS VEICULO TRANSPORTADOR,Sim,0.5,4.22,,,Ausente,Ausente,Não
9 de fev. de 2026,260925000025,Rotina,São José da Tapera,SAC DE SAO JOSE DA TAPERA VEICULO TRANSPORTADOR,Sim,0.2,2.4,,,Ausente,Ausente,Não
9 de fev. de 2026,260919000018,Rotina,Dois Riachos,SAA DE PAO DE ACUCAR URBANO,Sim,0.97,0.81,,,Ausente,Ausente,Não
9 de fev. de 2026,260919000017,Rotina,Dois Riachos,SAA DE PAO DE ACUCAR URBANO,Sim,1.04,0.14,,,Ausente,Ausente,Não
9 de fev. de 2026,260133000025,Rotina,Marechal Deodoro,SAA DE MARECHAL DEODORO - MALHADAS,Sim,2.1,0.82,0,,Ausente,Ausente,Não
9 de fev. de 2026,260919000016,Rotina,Dois Riachos,SAA DE PAO DE ACUCAR URBANO,Sim,1.2,0.1,,,Ausente,Ausente,Não
9 de fev. de 2026,260133000026,Rotina,Marechal Deodoro,SAA DE MARECHAL DEODORO - MALHADAS,Sim,2.5,0.82,0,,Ausente,Ausente,Não
9 de fev. de 2026,260920000014,Rotina,Poço das Trincheiras,SAC DE POCO DAS TRINCHEIRAS JACU SEMARH,Não,,0.91,,,Ausente,Ausente,Não
9 de fev. de 2026,260715000029,Rotina,Traipu,SAA DE TRAIPU URBANO,Sim,1,2.34,,,Ausente,Ausente,Não
9 de fev. de 2026,260921000011,Rotina,Carneiros,SAA DE PAO DE ACUCAR URBANO,Sim,0.5,0.11,,,Ausente,Ausente,Não
9 de fev. de 2026,260921000012,Rotina,Carneiros,SAA DE PAO DE ACUCAR URBANO,Sim,0.3,0.1,,,Ausente,Ausente,Não
9 de fev. de 2026,261007000023,Rotina,Delmiro Gouveia,SAA DE DELMIRO GOUVEIA ADUTORAA,Sim,0,4.7,2,,Presente,Ausente,Não
9 de fev. de 2026,260921000013,Rotina,Carneiros,SAA DE PAO DE ACUCAR URBANO,Sim,1.5,0.35,,,Ausente,Ausente,Não
9 de fev. de 2026,260921000014,Rotina,Carneiros,SAA DE PAO DE ACUCAR URBANO,Sim,0.8,0.1,,,Presente,Ausente,Não
9 de fev. de 2026,261007000021,Rotina,Delmiro Gouveia,SAA DE DELMIRO GOUVEIA ADUTORAA,Sim,0,3.7,3,,Ausente,Ausente,Não
9 de fev. de 2026,250920000015,Rotina,Poço das Trincheiras,SAC DE POCO DAS TRINCHEIRAS MOCO SEMARH,Não,,0.82,,,Ausente,Ausente,Não
9 de fev. de 2026,260807000006,Rotina,Igaci,SAC DE IGACI JATOBA,Sim,,0.87,,,Ausente,Ausente,Não
9 de fev. de 2026,260920000013,Rotina,Poço das Trincheiras,SAA DE PAO DE ACUCAR URBANO,Não,1,0.89,,,Ausente,Ausente,Não
9 de fev. de 2026,261007000024,Rotina,Delmiro Gouveia,SAA DE DELMIRO GOUVEIA ADUTORAA,Sim,0,7.8,2,,Presente,Ausente,Não
9 de fev. de 2026,261007000025,Rotina,Delmiro Gouveia,SAA DE DELMIRO GOUVEIA ADUTORAA,Sim,3,2,1,,Ausente,Ausente,Não
9 de fev. de 2026,250920000012,Rotina,Poço das Trincheiras,SAA DE PAO DE ACUCAR URBANO,Não,1,0.87,,,Ausente,Ausente,Não
9 de fev. de 2026,260925000026,Rotina,São José da Tapera,SAA DE PAO DE ACUCAR URBANO,Sim,0.2,0.1,,,Presente,Presente,Não
9 de fev. de 2026,260925000027,Rotina,São José da Tapera,SAA DE PAO DE ACUCAR URBANO,Sim,0.3,0.1,,,Ausente,Ausente,Não
9 de fev. de 2026,260133000024,Rotina,Marechal Deodoro,SAA DE MARECHAL DEODORO - MALHADAS,Sim,2.16,0.75,0,,Ausente,Ausente,Não
9 de fev. de 2026,260925000028,Rotina,São José da Tapera,SAA DE PAO DE ACUCAR URBANO,Sim,0.5,0.1,,,Ausente,Ausente,Não
9 de fev. de 2026,CAR 010,Rotina,Carneiros,SAA DE PAO DE ACUCAR URBANO,Sim,0.5,,,,Sem Informações,Sem Informações,Não
9 de fev. de 2026,CAR 011,Rotina,Carneiros,SAA DE PAO DE ACUCAR URBANO,Sim,0.3,,,,Sem Informações,Sem Informações,Não
9 de fev. de 2026,CAR 012,Rotina,Carneiros,SAA DE PAO DE ACUCAR URBANO,Sim,1.5,,,,Sem Informações,Sem Informações,Não
9 de fev. de 2026,260108000069,Rotina,Maceió,SAA MACEIO SOLARIS I,Sim,0,0.28,,,Presente,Presente,Não
9 de fev. de 2026,260108000070,Rotina,Maceió,SAA MACEIO PESCARIA,Sim,0,0.16,,,Ausente,Ausente,Não
6 de fev. de 2026,JAC 90,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
6 de fev. de 2026,OAF 31,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
6 de fev. de 2026,PTD 24,Rotina,Porto de Pedras,SAA DE PORTO DE PEDRAS POV TATUAMUNHA,Sim,0.84,,,,Sem Informações,Sem Informações,Não
6 de fev. de 2026,OAF 40,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,2,,,,Sem Informações,Sem Informações,Não
6 de fev. de 2026,OAF 34,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,2,,,,Sem Informações,Sem Informações,Não
6 de fev. de 2026,OAF 37,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,2,,,,Sem Informações,Sem Informações,Não
6 de fev. de 2026,260134000009,Rotina,Barra de São Miguel,SAC DE BARRA DE SAO MIGUEL LOTEAMENTO JOSE NUNES,Não,,1.1,0,,Ausente,Ausente,Não
6 de fev. de 2026,OAF 38,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,2,,,,Sem Informações,Sem Informações,Não
6 de fev. de 2026,PTD 23,Rotina,Porto de Pedras,SAA DE PORTO DE PEDRAS POV TATUAMUNHA,Sim,0.08,,,,Sem Informações,Sem Informações,Não
6 de fev. de 2026,OAF 33,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,2,,,,Sem Informações,Sem Informações,Não
6 de fev. de 2026,OAF 35,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,2,,,,Sem Informações,Sem Informações,Não
6 de fev. de 2026,OAF 32,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
6 de fev. de 2026,PTD 25,Rotina,Porto de Pedras,SAA DE PORTO DE PEDRAS POV TATUAMUNHA,Sim,0.44,,,,Sem Informações,Sem Informações,Não
6 de fev. de 2026,OAF 36,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,2,,,,Sem Informações,Sem Informações,Não
6 de fev. de 2026,JAC 89,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
6 de fev. de 2026,OAF 39,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,2,,,,Sem Informações,Sem Informações,Não
6 de fev. de 2026,JAC 87,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
6 de fev. de 2026,JAC 88,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
5 de fev. de 2026,260312000002,Rotina,Joaquim Gomes,SAC DE JOAQUIM GOMES IB GATTO,Não,,0.81,1,,Sem Informações,Sem Informações,Não
5 de fev. de 2026,260108000066,Rotina,Maceió,SAA MACEIO VISTA DO VALE,Não,0,0.33,,,Ausente,Ausente,Não
5 de fev. de 2026,260210000011,Rotina,Passo de Camaragibe,SAI DE PASSO DE CAMARAGIBE CENTRO,Não,,0.96,0,,Sem Informações,Sem Informações,Não
5 de fev. de 2026,JAC 84,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
5 de fev. de 2026,260134000008,Rotina,Barra de São Miguel,SAA DE BARRA DE SAO MIGUEL SAO SEBASTIAO,Não,,1.35,0,,Ausente,Ausente,Não
5 de fev. de 2026,260210000014,Rotina,Passo de Camaragibe,SAA DE PASSO DE CAMARAGIBE ENGENHO VELHO,Não,,1.15,0,,Sem Informações,Sem Informações,Não
5 de fev. de 2026,260210000015,Rotina,Passo de Camaragibe,SAA DE PASSO DE CAMARAGIBE ENGENHO VELHO,Não,,1.04,0,,Sem Informações,Sem Informações,Não
5 de fev. de 2026,260312000004,Rotina,Joaquim Gomes,SAA DE JOAQUIM GOMES SEDE,Não,,4.68,2,,Sem Informações,Sem Informações,Não
5 de fev. de 2026,260316000019,Rotina,Branquinha,SAA DE BRANQUINHA URBANO,Não,,1.91,2,,Sem Informações,Ausente,Não
5 de fev. de 2026,260316000016,Rotina,Branquinha,SAA DE BRANQUINHA URBANO,Não,,5.65,12,,Ausente,Ausente,Não
5 de fev. de 2026,JAC 86,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
5 de fev. de 2026,JAC 85,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
5 de fev. de 2026,260316000020,Rotina,Branquinha,SAA DE BRANQUINHA URBANO,Não,,1.95,2,,Ausente,Ausente,Não
5 de fev. de 2026,PTD 22,Rotina,Porto de Pedras,SAA DE PORTO DE PEDRAS URBANO,Não,1.66,,,,Sem Informações,Sem Informações,Não
5 de fev. de 2026,260134000010,Rotina,Barra de São Miguel,SAA DE BARRA DE SAO MIGUEL URBANO,Não,,2.8,12,,Presente,Presente,Não
5 de fev. de 2026,FLX 029,Rotina,Flexeiras,SAA DE FLEIXEIRAS CIDADE SEDE AGUAS DE FLEXEIRAS SPE SA,Não,1,,,,Sem Informações,Sem Informações,Não
5 de fev. de 2026,FLX 030,Rotina,Flexeiras,SAA DE FLEIXEIRAS CIDADE SEDE AGUAS DE FLEXEIRAS SPE SA,Não,1.5,,,,Sem Informações,Sem Informações,Não
5 de fev. de 2026,260316000017,Rotina,Branquinha,SAA DE BRANQUINHA URBANO,Não,,1.16,2,,Ausente,Ausente,Não
5 de fev. de 2026,260210000012,Rotina,Passo de Camaragibe,SAA DE PASSO DE CAMARAGIBE ENGENHO VELHO,Não,,1.29,0,,Sem Informações,Sem Informações,Não
5 de fev. de 2026,260312000003,Rotina,Joaquim Gomes,SAC DE JOAQUIM GOMES IB GATTO,Não,,0.97,,,Sem Informações,Sem Informações,Não
5 de fev. de 2026,260108000064,Rotina,Maceió,SAA MACEIO ILHAS VIVENCE,Não,0.2,1.1,,,Ausente,Ausente,Não
5 de fev. de 2026,260108000067,Rotina,Maceió,SAA MACEIO VALE DA SERRARIA,Não,0,0.24,,,Ausente,Ausente,Não
5 de fev. de 2026,260108000065,Rotina,Maceió,SAA MACEIO LUIZ DOS ANJOS,Não,0,2.21,,,Ausente,Ausente,Não
5 de fev. de 2026,PTD 21,Rotina,Porto de Pedras,SAA DE PORTO DE PEDRAS URBANO,Não,1.9,,,,Sem Informações,Sem Informações,Não
5 de fev. de 2026,260312000001,Rotina,Joaquim Gomes,SAC DE JOAQUIM GOMES FELIZ DESERTO,Não,,1.25,,,Sem Informações,Sem Informações,Não
5 de fev. de 2026,260210000013,Rotina,Passo de Camaragibe,SAI DE PASSO DE CAMARAGIBE CENTRO,Não,,0.86,0,,Sem Informações,Sem Informações,Não
5 de fev. de 2026,PTD 20,Rotina,Porto de Pedras,SAA DE PORTO DE PEDRAS URBANO,Não,1.76,,,,Sem Informações,Sem Informações,Não
5 de fev. de 2026,260134000006,Rotina,Barra de São Miguel,SAA DE BARRA DE SAO MIGUEL PALATEIA,Sim,,1.35,0,,Ausente,Ausente,Não
5 de fev. de 2026,260134000007,Rotina,Barra de São Miguel,SAA DE BARRA DE SAO MIGUEL SAO SEBASTIAO,Sim,,1.71,0,,Ausente,Ausente,Não
5 de fev. de 2026,260312000005,Rotina,Joaquim Gomes,SAA DE JOAQUIM GOMES SEDE,Não,,2.83,6,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,MCZ005,Rotina,Maceió,SAA MACEIO PARK BOA VISTA,Não,0.5,,,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,260141000007,Rotina,Barra de Santo Antônio,SAA DE BARRA DE SANTO ANTONIO BARRA I CENTRO,Não,1,1.05,6,,Ausente,Ausente,Não
4 de fev. de 2026,JAC 82,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,260137000017,Rotina,Paripueira,SAA DE PARIPUEIRA URBANO,Não,2,0.96,0,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,Nº260610000011,Rotina,Penedo,SAA DE PENEDO URBANO,Não,1.5,1.15,0,,Ausente,Ausente,Sim
4 de fev. de 2026,Nº260610000012,Rotina,Penedo,SAA DE PENEDO URBANO,Não,1,1.15,0,,Ausente,Ausente,Sim
4 de fev. de 2026,Nº260610000014,Rotina,Penedo,SAA DE PENEDO URBANO,Não,1.2,1.42,1,,Ausente,Ausente,Sim
4 de fev. de 2026,260608000018,Rotina,Coruripe,SAA DE CORURIPE BARRO PRETO II,Não,0.2,1.14,0,,Ausente,Ausente,Não
4 de fev. de 2026,260137000020,Rotina,Paripueira,SAA DE PARIPUEIRA URBANO,Não,2,3,3,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,PTD 17,Rotina,Porto de Pedras,SAA DE PORTO DE PEDRAS POV TATUAMUNHA,Não,0.89,,,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,260211000020,Rotina,Porto de Pedras,SAA DE PORTO DE PEDRAS POV TATUAMUNHA,Não,0.26,1.29,2,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,260413000021,Rotina,Capela,SAA DE CAPELA URBANO CASAL,Não,0.1,0.04,11,,Ausente,Ausente,Não
4 de fev. de 2026,260413000022,Rotina,Capela,SAA DE CAPELA URBANO CASAL,Não,0.1,0.04,7,,Presente,Ausente,Não
4 de fev. de 2026,260413000023,Rotina,Capela,SAA DE CAPELA URBANO CASAL,Não,0.1,0.04,7,,Ausente,Ausente,Não
4 de fev. de 2026,260927000011,Rotina,Ouro Branco,SAC DE OURO BRANCO VEICULO TRANSPORTADOR,Não,0.2,,,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,260108000059,Rotina,Maceió,SAA MACEIO MORADA DOS VENTOS,Não,0,0.59,,,Ausente,Ausente,Não
4 de fev. de 2026,JAC 83,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,FLX 027,Rotina,Flexeiras,SAA DE FLEIXEIRAS CIDADE SEDE AGUAS DE FLEXEIRAS SPE SA,Não,1.5,,,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,260927000009,Rotina,Ouro Branco,SAC DE OURO BRANCO VEICULO TRANSPORTADOR,Não,0.2,,,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,260137000018,Rotina,Paripueira,SAA DE PARIPUEIRA URBANO,Não,2,1.09,1,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,260608000019,Rotina,Coruripe,SAA DE CORURIPE BARRO PRETO II,Não,0.2,1.28,0,,Presente,Ausente,Não
4 de fev. de 2026,260115000017,Rotina,Coqueiro Seco,SAA DE COQUEIRO SECO RETIRO,Não,,2.25,1,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,2609270000010,Rotina,Ouro Branco,SAC DE OURO BRANCO VEICULO TRANSPORTADOR,Não,0.2,,,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,260115000016,Rotina,Coqueiro Seco,SAA DE COQUEIRO SECO RETIRO,Não,,1.31,0,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,FLX 028,Rotina,Flexeiras,SAA DE FLEIXEIRAS CIDADE SEDE AGUAS DE FLEXEIRAS SPE SA,Não,2,,,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,MCZ006,Rotina,Maceió,SAA MACEIO ANGRA DE IPIOCA,Não,0.5,,,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,260115000018,Rotina,Coqueiro Seco,SAA DE COQUEIRO SECO RETIRO,Não,,2.11,2,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,260115000019,Rotina,Coqueiro Seco,SAA DE COQUEIRO SECO RETIRO,Não,,2.42,5,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,260927000007,Rotina,Ouro Branco,SAC DE OURO BRANCO VEICULO TRANSPORTADOR,Não,0.2,,,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,260115000020,Rotina,Coqueiro Seco,SAA DE COQUEIRO SECO RETIRO,Não,,5,2,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,260108000062,Rotina,Maceió,SAA MACEIO EUGENIO I,Não,0,0.54,,,Presente,Ausente,Não
4 de fev. de 2026,260108000058,Rotina,Maceió,SAA MACEIO CONDOMINIO PANORAMA,Não,0,0.21,,,Ausente,Ausente,Não
4 de fev. de 2026,260608000017,Rotina,Coruripe,SAA DE CORURIPE BARRO PRETO II,Não,0.2,1.19,0,,Presente,Ausente,Não
4 de fev. de 2026,260108000061,Rotina,Maceió,SAA MACEIO MANSAO LEONARDO DA VINCI,Não,0,0.59,,,Ausente,Ausente,Não
4 de fev. de 2026,PTD 19,Rotina,Porto de Pedras,SAA DE PORTO DE PEDRAS POV TATUAMUNHA,Não,2.89,,,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,260608000020,Rotina,Coruripe,SAA DE CORURIPE BARRO PRETO II,Não,0.2,1.36,0,,Ausente,Ausente,Não
4 de fev. de 2026,260413000025,Rotina,Capela,SAC DE CAPELA FAZENDA PEDRA DO RISCO CHAFARIZ,Não,,0.04,,,Presente,Ausente,Não
4 de fev. de 2026,260108000063,Rotina,Maceió,SAA MACEIO MORADA DO VALE,Não,0,0.32,,,Ausente,Ausente,Não
4 de fev. de 2026,260137000019,Rotina,Paripueira,SAA DE PARIPUEIRA URBANO,Não,2,1.44,2,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,Nº260610000015,Rotina,Penedo,SAA DE PENEDO URBANO,Não,1.2,1.67,0,,Ausente,Ausente,Sim
4 de fev. de 2026,260137000016,Rotina,Paripueira,SAA DE PARIPUEIRA URBANO,Não,2,0.99,2,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,260608000016,Rotina,Coruripe,SAA DE CORURIPE BARRO PRETO II,Não,0.5,1.82,0,,Ausente,Ausente,Não
4 de fev. de 2026,260413000024,Rotina,Capela,SAC DE CAPELA FAZENDA VIEIRA,Não,,14.1,25,,Presente,Ausente,Não
4 de fev. de 2026,260727000008,Rotina,Ouro Branco,SAC DE OURO BRANCO VEICULO TRANSPORTADOR,Não,0.2,,,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,PTD 18,Rotina,Porto de Pedras,SAA DE PORTO DE PEDRAS POV TATUAMUNHA,Não,2.94,,,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,260211000018,Rotina,Porto de Pedras,SAC DE PORTO DE PEDRAS CACIMBA DA PALMEIRA,Não,,3.33,,,Ausente,Ausente,Não
4 de fev. de 2026,260211000016,Rotina,Porto de Pedras,SAC DE PORTO DE PEDRAS LAGE CHAFARIZ DO OITI,Não,,1.65,,,Presente,Ausente,Não
4 de fev. de 2026,260211000019,Rotina,Porto de Pedras,SAC DE PORTO DE PEDRAS CHAFARIZ NASCENTE DO ARAUJO,Não,,1.23,,,Presente,Ausente,Não
4 de fev. de 2026,260141000009,Rotina,Barra de Santo Antônio,SAI DA BARRA DE SANTO ANTONIO SITIO AREIA,Não,,0.84,,,Ausente,Ausente,Não
4 de fev. de 2026,JAC 79,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,260141000010,Rotina,Barra de Santo Antônio,SAA DE BARRA DE SANTO ANTONIO SANTA LUZIA,Não,0.5,0.76,0,,Ausente,Ausente,Não
4 de fev. de 2026,JAC 80,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
4 de fev. de 2026,260211000017,Rotina,Porto de Pedras,SAC DE PORTO DE PEDRAS LAGE CHAFARIZ DO OITI,Não,,1.88,,,Presente,Ausente,Não
4 de fev. de 2026,260141000008,Rotina,Barra de Santo Antônio,SAI DA BARRA DE SANTO ANTONIO CAUNA ECO FAZENDA,Não,,0.87,,,Ausente,Ausente,Não
4 de fev. de 2026,260141000006,Rotina,Barra de Santo Antônio,SAA DE BARRA DE SANTO ANTONIO BARRA II ILHA DA CROA,Não,1,0.82,2,,Ausente,Ausente,Não
4 de fev. de 2026,260108000060,Rotina,Maceió,SAC MACEIO WORK CENTER,Não,0,0.13,,,Presente,Ausente,Não
4 de fev. de 2026,Nº260610000013,Rotina,Penedo,SAA DE PENEDO URBANO,Não,1.5,1.43,0,,Ausente,Ausente,Sim
4 de fev. de 2026,JAC 81,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
3 de fev. de 2026,260808000010,Rotina,Maribondo,SAI DE MARIBONDO GRUPO TAMANDUA,Não,,4.7,,,Presente,Ausente,Não
3 de fev. de 2026,JAC 78,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
3 de fev. de 2026,FLX 26,Rotina,Flexeiras,SAA DE FLEIXEIRAS CIDADE SEDE AGUAS DE FLEXEIRAS SPE SA,Não,2,,,,Sem Informações,Sem Informações,Não
3 de fev. de 2026,MCZ004,Rotina,Maceió,SAA MACEIO PORTO ALEGRE,Não,0,,,,Sem Informações,Sem Informações,Não
3 de fev. de 2026,TQ - 4,Rotina,Taquarana,SAA DE TAQUARANA URBANO CASAL,Não,1,,,,Sem Informações,Sem Informações,Não
3 de fev. de 2026,260711000019,Rotina,Limoeiro de Anadia,SAA DE LIMOEIRO DE ANADIA CHA DO MIRANDA,Não,0.1,0.3,,,Ausente,Ausente,Não
3 de fev. de 2026,260711000016,Rotina,Limoeiro de Anadia,SAA DE LIMOEIRO DE ANADIA CHA DO MIRANDA,Não,0.1,1.4,,,Ausente,Ausente,Não
3 de fev. de 2026,260613000019,Rotina,Porto Real do Colégio,SAA DE PORTO REAL DO COLEGIO BARRA DE ITIUBA,Não,2,1.5,,,Ausente,Ausente,Não
3 de fev. de 2026,260613000020,Rotina,Porto Real do Colégio,SAA DE PORTO REAL DO COLEGIO CASTRO CARNAIBA,Não,0.8,0.2,,,Ausente,Ausente,Não
3 de fev. de 2026,260613000017,Rotina,Porto Real do Colégio,SAA DE PORTO REAL DO COLEGIO SOBRADO,Não,1.5,4.2,,,Ausente,Ausente,Não
3 de fev. de 2026,260209000023,Rotina,Maragogi,SAA DE MARAGOGI CENTRO E BARRA GRANDE,Não,0.2,0.56,0,,Ausente,Ausente,Não
3 de fev. de 2026,260203000022,Rotina,Maragogi,SAA DE MARAGOGI CENTRO E BARRA GRANDE,Não,0.3,0.58,0,,Ausente,Ausente,Não
3 de fev. de 2026,260209000021,Rotina,Maragogi,SAA DE MARAGOGI CENTRO E BARRA GRANDE,Não,0.3,0.36,0,,Ausente,Ausente,Não
3 de fev. de 2026,260916000018,Rotina,Santana do Ipanema,SAC DE SANTANA DO IPANEMA POCO ARTESIANO POVOADO OLHO DAGUA DO AMARO,Não,,0.1,,,Ausente,Ausente,Não
3 de fev. de 2026,260209000025,Rotina,Maragogi,SAA DE MARAGOGI CENTRO E BARRA GRANDE,Não,0.3,0.59,0,,Ausente,Ausente,Não
3 de fev. de 2026,MCZ037,Rotina,Maceió,SAC MACEIO GERIFORTE,Não,0.5,,,,Sem Informações,Sem Informações,Não
3 de fev. de 2026,250923000011,Rotina,Olivença,SAC DE OLIVENCA VEICULO TRANSPORTADOR,Não,0.5,0.6,,,Ausente,Ausente,Não
3 de fev. de 2026,MCZ001,Rotina,Maceió,SAA MACEIO RUI PALMEIRA 3A E 4A,Não,0,,,,Sem Informações,Sem Informações,Não
3 de fev. de 2026,FLX 25,Rotina,Flexeiras,SAA DE FLEIXEIRAS CIDADE SEDE AGUAS DE FLEXEIRAS SPE SA,Não,1,,,,Sem Informações,Sem Informações,Não
3 de fev. de 2026,260808000008,Rotina,Maribondo,SAA DE ANADIA,Não,0.3,16.9,52,,Ausente,Ausente,Não
3 de fev. de 2026,260923000010,Rotina,Olivença,SAC DE OLIVENCA VEICULO TRANSPORTADOR,Não,0.5,1.7,,,Ausente,Ausente,Não
3 de fev. de 2026,TQ - 3,Rotina,Taquarana,SAA DE TAQUARANA URBANO CASAL,Não,1.5,,,,Sem Informações,Sem Informações,Não
3 de fev. de 2026,260923000013,Rotina,Olivença,SAA DE PAO DE ACUCAR URBANO,Não,0.8,0.3,,,Ausente,Ausente,Não
3 de fev. de 2026,TQ - 1,Rotina,Taquarana,SAA DE TAQUARANA URBANO CASAL,Não,2.5,,,,Sem Informações,Sem Informações,Não
3 de fev. de 2026,TQ - 2,Rotina,Taquarana,SAA DE TAQUARANA URBANO CASAL,Não,2.5,,,,Sem Informações,Sem Informações,Não
3 de fev. de 2026,260609000012,Rotina,Igreja Nova,SAA IGREJA NOVA URBANO E IPIRANGA,Não,0.3,0.84,0,,Ausente,Ausente,Não
3 de fev. de 2026,260609000011,Rotina,Igreja Nova,SAA IGREJA NOVA URBANO E IPIRANGA,Não,0.3,1.19,0,,Ausente,Ausente,Não
3 de fev. de 2026,TQ - 5,Rotina,Taquarana,SAA DE TAQUARANA URBANO CASAL,Não,1,,,,Sem Informações,Sem Informações,Não
3 de fev. de 2026,260609000014,Rotina,Igreja Nova,SAA IGREJA NOVA URBANO E IPIRANGA,Não,0,1.12,0,,Ausente,Ausente,Não
3 de fev. de 2026,260711000017,Rotina,Limoeiro de Anadia,SAA DE LIMOEIRO DE ANADIA CHA DO MIRANDA,Não,0.1,0.1,,,Ausente,Ausente,Não
3 de fev. de 2026,260808000009,Rotina,Maribondo,SAA DE ANADIA,Não,2,4.94,14,,Ausente,Ausente,Não
3 de fev. de 2026,MCZ003,Rotina,Maceió,SAA MACEIO JARDIM EUROPA,Não,0,,,,Sem Informações,Sem Informações,Não
3 de fev. de 2026,MCZ038,Rotina,Maceió,SAA MACEIO JARDIM TROPICAL,Não,0,,,,Sem Informações,Sem Informações,Não
3 de fev. de 2026,260609000015,Rotina,Igreja Nova,SAA IGREJA NOVA URBANO E IPIRANGA,Não,0.2,0.57,0,,Ausente,Ausente,Não
